global_iso_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gp,gpp,nu-err,sw-err,nu-ref,sw-ref
   36, 7,1, 9392.592047, 1.478E-28, 2.096E-07,   16.3876,   11,   11,    9,4,6,1179, 855
   36, 7,1, 9394.576104, 2.393E-28, 3.487E-07,  190.7748,   25,   25,   23,4,6,1179, 855
   36, 7,1, 9396.637536, 1.936E-28, 2.795E-07,  188.7134,   25,   25,   25,4,6,1179, 855
   36, 7,1, 9398.306147, 1.909E-28, 3.403E-07,  262.5827,   29,   29,   27,4,6,1179, 855
   36, 7,1, 9400.387962, 1.594E-28, 2.814E-07,  260.5009,   29,   29,   29,4,6,1179, 855
   36, 7,1, 9401.731225, 1.421E-28, 3.339E-07,  345.8495,   33,   33,   31,4,6,1179, 855
   36, 7,1, 9403.163069, 1.621E-28, 1.916E-07,   42.2240,   15,   15,   13,4,6,1179, 855
   36, 7,1, 9403.832612, 1.215E-28, 2.827E-07,  343.7481,   33,   33,   33,4,6,1179, 855
   36, 7,1, 9404.849569, 9.903E-29, 3.291E-07,  440.5618,   37,   37,   35,4,6,1179, 855
   36, 7,1, 9406.969987, 8.625E-29, 2.838E-07,  438.4413,   37,   37,   37,4,6,1179, 855
   36, 7,1, 9407.659302, 6.471E-29, 3.253E-07,  546.7042,   41,   41,   39,4,6,1179, 855
   36, 7,1, 9409.798374, 5.720E-29, 2.847E-07,  544.5651,   41,   41,   41,4,6,1179, 855
   36, 7,1, 9410.158433, 3.970E-29, 3.221E-07,  664.2595,   45,   45,   43,4,6,1179, 855
   36, 7,1, 9412.315889, 3.552E-29, 2.853E-07,  662.1020,   45,   45,   45,4,6,1179, 855
   36, 7,1, 9412.344859, 2.290E-29, 3.195E-07,  793.2087,   49,   49,   47,4,6,1179, 855
   36, 7,1, 9413.421636, 1.620E-28, 1.817E-07,   79.5646,   19,   19,   17,4,6,1179, 855
   36, 7,1, 9414.216366, 1.243E-29, 3.173E-07,  933.5309,   53,   53,   51,4,5,1179, 855
   36, 7,1, 9414.520500, 2.070E-29, 2.859E-07,  791.0331,   49,   49,   49,4,6,1179, 855
   36, 7,1, 9415.770621, 6.358E-30, 3.155E-07, 1085.2033,   57,   57,   55,4,5,1179, 855
   36, 7,1, 9416.410043, 1.134E-29, 2.865E-07,  931.3372,   53,   53,   53,4,5,1179, 855
   36, 7,1, 9417.005177, 3.064E-30, 3.139E-07, 1248.2013,   61,   61,   59,4,5,1179, 855
   36, 7,1, 9417.917468, 1.393E-30, 3.125E-07, 1422.4983,   65,   65,   63,4,5,1179, 855
   36, 7,1, 9417.982220, 5.840E-30, 2.869E-07, 1082.9917,   57,   57,   57,4,5,1179, 855
   36, 7,1, 9418.504811, 5.973E-31, 3.111E-07, 1608.0661,   69,   69,   67,4,5,1179, 855
   36, 7,1, 9418.693306, 9.249E-32, 3.089E-07, 2012.8914,   77,   77,   75,4,5,1179, 855
   36, 7,1, 9418.764400, 2.419E-31, 3.100E-07, 1804.8745,   73,   73,   71,4,5,1179, 855
   36, 7,1, 9419.234613, 2.833E-30, 2.872E-07, 1245.9718,   61,   61,   61,4,5,1179, 855
   36, 7,1, 9420.164676, 1.295E-30, 2.875E-07, 1420.2511,   65,   65,   65,4,5,1179, 855
   36, 7,1, 9420.769740, 5.581E-31, 2.877E-07, 1605.8012,   69,   69,   69,4,5,1179, 855
   36, 7,1, 9420.993574, 8.715E-32, 2.880E-07, 2010.5911,   77,   77,   77,4,5,1179, 855
   36, 7,1, 9421.047012, 2.270E-31, 2.879E-07, 1802.5919,   73,   73,   73,4,5,1179, 855
   36, 7,1, 9423.371191, 1.491E-28, 1.755E-07,  128.3977,   23,   23,   21,4,6,1179, 855
   36, 7,1, 9433.011370, 1.272E-28, 1.713E-07,  188.7134,   27,   27,   25,4,6,1179, 855
   36, 7,1, 9442.340565, 1.011E-28, 1.685E-07,  260.5009,   31,   31,   29,4,6,1179, 855
   36, 7,1, 9451.356608, 7.500E-29, 1.662E-07,  343.7481,   35,   35,   33,4,6,1179, 855
   36, 7,1, 9460.057016, 5.212E-29, 1.646E-07,  438.4413,   39,   39,   37,4,6,1179, 855
   36, 7,1, 9468.439091, 3.399E-29, 1.633E-07,  544.5651,   43,   43,   41,4,6,1179, 855
   36, 7,1, 9476.499963, 2.082E-29, 1.623E-07,  662.1020,   47,   47,   45,4,6,1179, 855
   36, 7,1, 9484.236615, 1.199E-29, 1.615E-07,  791.0331,   51,   51,   49,4,6,1179, 855
   36, 7,1, 9491.645894, 6.503E-30, 1.609E-07,  931.3372,   55,   55,   53,4,5,1179, 855
   36, 7,1, 9498.724519, 3.322E-30, 1.604E-07, 1082.9917,   59,   59,   57,4,5,1179, 855
   36, 7,1, 9505.469080, 1.600E-30, 1.600E-07, 1245.9718,   63,   63,   61,4,5,1179, 855
   36, 7,1, 9511.876044, 7.267E-31, 1.596E-07, 1420.2511,   67,   67,   65,4,5,1179, 855
   36, 7,1, 9517.941754, 3.115E-31, 1.593E-07, 1605.8012,   71,   71,   69,4,5,1179, 855
   36, 7,1, 9523.662425, 1.261E-31, 1.591E-07, 1802.5919,   75,   75,   73,4,5,1179, 855
   36, 7,1,11483.728778, 2.982E-29, 1.248E-03, 2340.8740,   45,   45,   47,5,0,1179, 313
   36, 7,1,11485.538418, 2.844E-29, 1.180E-03, 2339.0644,   45,   45,   45,5,0,1179, 313
   36, 7,1,11492.035360, 5.073E-29, 1.255E-03, 2213.3478,   41,   41,   43,5,0,1179, 313
   36, 7,1,11493.863042, 4.814E-29, 1.181E-03, 2211.5201,   41,   41,   41,5,0,1179, 313
   36, 7,1,11500.096007, 8.104E-29, 1.264E-03, 2097.0889,   37,   37,   39,5,0,1179, 313
   36, 7,1,11501.942027, 7.642E-29, 1.182E-03, 2095.2429,   37,   37,   37,5,0,1179, 313
   36, 7,1,11507.911798, 1.213E-28, 1.276E-03, 1992.1165,   33,   33,   35,5,0,1179, 313
   36, 7,1,11509.776553, 1.135E-28, 1.183E-03, 1990.2517,   33,   33,   33,5,0,1179, 313
   36, 7,1,11515.483599, 1.698E-28, 1.290E-03, 1898.4477,   29,   29,   31,5,0,1179, 313
   36, 7,1,11517.367647, 1.574E-28, 1.186E-03, 1896.5637,   29,   29,   29,5,0,1179, 313
   36, 7,1,11522.812068, 2.214E-28, 1.310E-03, 1816.0979,   25,   25,   27,5,0,1179, 313
   36, 7,1,11524.716229, 2.026E-28, 1.188E-03, 1814.1937,   25,   25,   25,5,0,1179, 313
   36, 7,1,11529.897653, 2.677E-28, 1.336E-03, 1745.0806,   21,   21,   23,5,0,1179, 313
   36, 7,1,11531.823208, 2.408E-28, 1.191E-03, 1743.1550,   21,   21,   21,5,0,1179, 313
   36, 7,1,11536.740595, 2.978E-28, 1.376E-03, 1685.4073,   17,   17,   19,5,0,1179, 313
   36, 7,1,11538.689724, 2.614E-28, 1.197E-03, 1683.4581,   17,   17,   17,5,0,1179, 313
   36, 7,1,11543.340931, 3.010E-28, 1.439E-03, 1637.0878,   13,   13,   15,5,0,1179, 313
   36, 7,1,11545.317817, 2.543E-28, 1.205E-03, 1635.1109,   13,   13,   13,5,0,1179, 313
   36, 7,1,11549.698492, 2.699E-28, 1.560E-03, 1600.1301,    9,    9,   11,5,0,1179, 313
   36, 7,1,11551.712916, 2.133E-28, 1.221E-03, 1598.1157,    9,    9,    9,5,0,1179, 313
   36, 7,1,11555.812906, 2.035E-28, 1.871E-03, 1574.5401,    5,    5,    7,5,0,1179, 313
   36, 7,1,11557.898538, 1.388E-28, 1.264E-03, 1572.4545,    5,    5,    5,5,0,1179, 313
   36, 7,1,11561.683599, 1.089E-28, 4.677E-03, 1560.3221,    1,    1,    3,6,0,1179, 313
   36, 7,1,11570.030901, 5.439E-29, 4.678E-04, 1560.3221,    5,    5,    3,5,0,1179, 313
   36, 7,1,11571.916017, 1.261E-28, 1.075E-03, 1558.4370,    5,    5,    5,5,0,1179, 313
   36, 7,1,11575.288443, 1.521E-28, 7.795E-04, 1574.5401,    9,    9,    7,5,0,1179, 313
   36, 7,1,11577.244825, 2.201E-28, 1.118E-03, 1572.5838,    9,    9,    9,5,0,1179, 313
   36, 7,1,11580.298654, 2.237E-28, 8.996E-04, 1600.1301,   13,   13,   11,5,0,1179, 313
   36, 7,1,11582.292666, 2.846E-28, 1.134E-03, 1598.1361,   13,   13,   13,5,0,1179, 313
   36, 7,1,11585.060049, 2.615E-28, 9.632E-04, 1637.0878,   17,   17,   15,5,0,1179, 313
   36, 7,1,11587.081942, 3.130E-28, 1.142E-03, 1635.0659,   17,   17,   17,5,0,1179, 313
   36, 7,1,11589.570937, 2.656E-28, 1.002E-03, 1685.4073,   21,   21,   19,5,0,1179, 313
   36, 7,1,11591.616560, 3.069E-28, 1.147E-03, 1683.3616,   21,   21,   21,5,0,1179, 313
   36, 7,1,11593.829422, 2.427E-28, 1.029E-03, 1745.0806,   25,   25,   23,5,0,1179, 313
   36, 7,1,11595.896631, 2.741E-28, 1.151E-03, 1743.0133,   25,   25,   25,5,0,1179, 313
   36, 7,1,11597.833405, 2.030E-28, 1.049E-03, 1816.0979,   29,   29,   27,5,0,1179, 313
   36, 7,1,11599.920952, 2.255E-28, 1.154E-03, 1814.0104,   29,   29,   29,5,0,1179, 313
   36, 7,1,11601.580578, 1.568E-28, 1.063E-03, 1898.4477,   33,   33,   31,5,0,1179, 313
   36, 7,1,11603.687675, 1.721E-28, 1.155E-03, 1896.3406,   33,   33,   33,5,0,1179, 313
   36, 7,1,11605.068426, 1.127E-28, 1.075E-03, 1992.1165,   37,   37,   35,5,0,1179, 313
   36, 7,1,11607.194550, 1.225E-28, 1.157E-03, 1989.9904,   37,   37,   37,5,0,1179, 313
   36, 7,1,11608.294224, 7.556E-29, 1.084E-03, 2097.0889,   41,   41,   39,5,0,1179, 313
   36, 7,1,11610.439009, 8.154E-29, 1.158E-03, 2094.9441,   41,   41,   41,5,0,1179, 313
   36, 7,1,11611.255034, 4.743E-29, 1.091E-03, 2213.3478,   45,   45,   43,5,0,1179, 313
   36, 7,1,11613.418219, 5.088E-29, 1.159E-03, 2211.1846,   45,   45,   45,5,0,1179, 313
   36, 7,1,11613.947704, 2.794E-29, 1.098E-03, 2340.8740,   49,   49,   47,5,0,1179, 313
   36, 7,1,11616.129098, 2.982E-29, 1.160E-03, 2338.6926,   49,   49,   49,5,0,1179, 313
   36, 7,1,12847.186492, 4.866E-29, 1.792E-02, 2790.8388,   57,   57,   59,4,4,1179, 313
   36, 7,1,12848.943177, 4.696E-29, 1.715E-02, 2789.0821,   57,   57,   57,4,4,1179, 313
   36, 7,1,12849.566990, 2.900E-31, 6.312E-08, 1246.4486,   53,   53,   57,5,7,1179, 854
   36, 7,1,12858.256443, 9.952E-29, 1.804E-02, 2629.6432,   53,   53,   55,4,4,1179, 313
   36, 7,1,12860.030627, 9.574E-29, 1.721E-02, 2627.8690,   53,   53,   53,4,4,1179, 313
   36, 7,1,12868.928514, 1.917E-28, 1.816E-02, 2479.6468,   49,   49,   51,5,4,1179, 313
   36, 7,1,12870.720337, 1.838E-28, 1.726E-02, 2477.8549,   49,   49,   49,5,4,1179, 313
   36, 7,1,12871.388557, 6.000E-31, 6.417E-08, 1083.4332,   49,   49,   53,6,7,1179, 854
   36, 7,1,12879.204597, 3.477E-28, 1.830E-02, 2340.8740,   45,   45,   47,5,4,1179, 313
   36, 7,1,12881.014237, 3.319E-28, 1.732E-02, 2339.0644,   45,   45,   45,5,4,1179, 313
   36, 7,1,12889.086356, 5.929E-28, 1.845E-02, 2213.3478,   41,   41,   43,5,4,1179, 313
   36, 7,1,12890.914038, 5.629E-28, 1.737E-02, 2211.5201,   41,   41,   41,5,4,1179, 313
   36, 7,1,12892.859666, 1.150E-30, 6.429E-08,  931.7431,   45,   45,   49,6,7,1179, 854
   36, 7,1,12898.575221, 9.492E-28, 1.863E-02, 2097.0889,   37,   37,   39,5,4,1179, 313
   36, 7,1,12899.260839, 4.077E-29, 2.167E-02, 2956.3374,   89,   89,   91,4,8,1179,1364
   36, 7,1,12900.421240, 8.956E-28, 1.743E-02, 2095.2429,   37,   37,   37,5,4,1179, 313
   36, 7,1,12900.876487, 3.994E-29, 2.107E-02, 2954.7217,   89,   89,   89,4,8,1179,1364
   36, 7,1,12907.672398, 1.424E-27, 1.884E-02, 1992.1165,   33,   33,   35,5,4,1179, 313
   36, 7,1,12909.537153, 1.333E-27, 1.748E-02, 1990.2517,   33,   33,   33,5,4,1179, 313
   36, 7,1,12913.221416, 1.333E-28, 2.179E-02, 2703.8443,   85,   85,   87,4,8,1179,1364
   36, 7,1,12913.980003, 2.110E-30, 6.566E-08,  791.4031,   41,   41,   45,6,7,1179, 854
   36, 7,1,12914.853996, 1.304E-28, 2.115E-02, 2702.2117,   85,   85,   85,4,8,1179,1364
   36, 7,1,12916.378866, 1.997E-27, 1.909E-02, 1898.4477,   29,   29,   31,5,4,1179, 313
   36, 7,1,12918.262914, 1.852E-27, 1.755E-02, 1896.5637,   29,   29,   29,5,4,1179, 313
   36, 7,1,12924.695383, 2.609E-27, 1.942E-02, 1816.0979,   25,   25,   27,5,4,1179, 313
   36, 7,1,12926.599544, 2.389E-27, 1.762E-02, 1814.1937,   25,   25,   25,5,4,1179, 313
   36, 7,1,12926.782966, 4.120E-28, 2.191E-02, 2462.4130,   81,   81,   83,5,8,1179,1364
   36, 7,1,12928.432517, 4.025E-28, 2.123E-02, 2460.7634,   81,   81,   81,5,8,1179,1364
   36, 7,1,12932.622484, 3.160E-27, 1.985E-02, 1745.0806,   21,   21,   23,5,4,1179, 313
   36, 7,1,12934.548040, 2.844E-27, 1.770E-02, 1743.1550,   21,   21,   21,5,4,1179, 313
   36, 7,1,12934.749055, 3.620E-30, 6.690E-08,  662.4359,   37,   37,   41,6,7,1179, 854
   36, 7,1,12939.949081, 1.204E-27, 2.203E-02, 2232.0828,   77,   77,   79,5,8,1179,1364
   36, 7,1,12940.160485, 3.522E-27, 2.047E-02, 1685.4073,   17,   17,   19,5,4,1179, 313
   36, 7,1,12941.615649, 1.174E-27, 2.131E-02, 2230.4162,   77,   77,   77,5,8,1179,1364
   36, 7,1,12942.109614, 3.093E-27, 1.781E-02, 1683.4581,   17,   17,   17,5,4,1179, 313
   36, 7,1,12947.309483, 3.565E-27, 2.145E-02, 1637.0878,   13,   13,   15,5,4,1179, 313
   36, 7,1,12949.286368, 3.014E-27, 1.796E-02, 1635.1109,   13,   13,   13,5,4,1179, 313
   36, 7,1,12952.723108, 3.324E-27, 2.215E-02, 2012.8914,   73,   73,   75,5,8,1179,1364
   36, 7,1,12954.069357, 3.202E-27, 2.327E-02, 1600.1301,    9,    9,   11,5,4,1179, 313
   36, 7,1,12954.406746, 3.237E-27, 2.140E-02, 2011.2077,   73,   73,   73,5,8,1179,1364
   36, 7,1,12955.166113, 5.860E-30, 6.879E-08,  544.8622,   33,   33,   37,6,7,1179, 854
   36, 7,1,12956.083781, 2.532E-27, 1.823E-02, 1598.1157,    9,    9,    9,5,4,1179, 313
   36, 7,1,12960.439772, 2.418E-27, 2.796E-02, 1574.5401,    5,    5,    7,5,4,1179, 313
   36, 7,1,12962.525404, 1.650E-27, 1.890E-02, 1572.4545,    5,    5,    5,5,4,1179, 313
   36, 7,1,12965.108152, 8.666E-27, 2.227E-02, 1804.8745,   69,   69,   71,5,8,1179,1364
   36, 7,1,12966.420175, 1.296E-27, 7.000E-02, 1560.3221,    1,    1,    3,5,4,1179, 313
   36, 7,1,12966.808919, 8.422E-27, 2.147E-02, 1803.1737,   69,   69,   69,5,8,1179,1364
   38, 7,3,12970.809823, 4.404E-30, 2.420E-02, 1752.6762,  414,  414,  426,5,5,1179, 853
   38, 7,3,12972.518608, 4.278E-30, 2.332E-02, 1750.9674,  414,  414,  414,5,5,1179, 853
   36, 7,1,12974.657767, 6.486E-28, 7.015E-03, 1560.3221,    5,    5,    3,5,4,1179, 313
   36, 7,1,12975.230294, 8.830E-30, 7.062E-08,  438.7010,   29,   29,   33,6,7,1179, 854
   37, 7,2,12975.869001, 2.666E-29, 2.231E-02, 1705.8516,   69,   69,   71,5,7,1179, 853
   36, 7,1,12976.542883, 1.505E-27, 1.613E-02, 1558.4370,    5,    5,    5,5,4,1179, 313
   38, 7,3,12976.677244, 6.854E-30, 2.424E-02, 1655.7848,  402,  402,  414,5,5,1179, 853
   36, 7,1,12977.107080, 2.133E-26, 2.239E-02, 1608.0661,   65,   65,   67,5,8,1179,1364
   37, 7,2,12977.584849, 2.591E-29, 2.151E-02, 1704.1358,   69,   69,   69,5,7,1179, 853
   38, 7,3,12978.394355, 6.651E-30, 2.333E-02, 1654.0677,  402,  402,  402,5,5,1179, 853
   36, 7,1,12978.825046, 2.068E-26, 2.153E-02, 1606.3482,   65,   65,   65,5,8,1179,1364
   36, 7,1,12979.659308, 1.817E-27, 1.171E-02, 1574.5401,    9,    9,    7,5,4,1179, 313
   37, 7,2,12981.577081, 4.098E-29, 2.235E-02, 1611.5421,   67,   67,   69,5,7,1179, 853
   36, 7,1,12981.615690, 2.630E-27, 1.679E-02, 1572.5838,    9,    9,    9,5,4,1179, 313
   38, 7,3,12982.451458, 1.052E-29, 2.428E-02, 1561.6190,  390,  390,  402,5,5,1179, 853
   37, 7,2,12983.301020, 3.979E-29, 2.152E-02, 1609.8182,   67,   67,   67,5,7,1179, 853
   38, 7,3,12984.176912, 1.020E-29, 2.336E-02, 1559.8935,  390,  390,  390,5,5,1179, 853
   36, 7,1,12984.267206, 2.674E-27, 1.352E-02, 1600.1301,   13,   13,   11,5,4,1179, 313
   36, 7,1,12986.261218, 3.404E-27, 1.705E-02, 1598.1361,   13,   13,   13,5,4,1179, 313
   37, 7,2,12987.194584, 6.211E-29, 2.238E-02, 1519.8867,   65,   65,   67,5,7,1179, 853
   38, 7,3,12988.132766, 1.591E-29, 2.432E-02, 1470.1824,  378,  378,  390,5,5,1179, 853
   36, 7,1,12988.479939, 3.130E-27, 1.449E-02, 1637.0878,   17,   17,   15,5,4,1179, 313
   36, 7,1,12988.722523, 4.952E-26, 2.252E-02, 1422.4983,   61,   61,   63,5,8,1179,1364
   37, 7,2,12988.926630, 6.024E-29, 2.153E-02, 1518.1547,   65,   65,   65,5,7,1179, 853
   38, 7,3,12989.866583, 1.541E-29, 2.336E-02, 1468.4486,  378,  378,  378,5,5,1179, 853
   36, 7,1,12990.457770, 4.790E-26, 2.160E-02, 1420.7631,   61,   61,   61,5,8,1179,1364
   36, 7,1,12990.501832, 3.749E-27, 1.719E-02, 1635.0659,   17,   17,   17,5,4,1179, 313
   36, 7,1,12992.295768, 3.182E-27, 1.509E-02, 1685.4073,   21,   21,   19,5,4,1179, 313
   37, 7,2,12992.721796, 9.286E-29, 2.242E-02, 1430.8889,   63,   63,   65,5,7,1179, 853
   38, 7,3,12993.721457, 2.374E-29, 2.437E-02, 1381.4787,  366,  366,  378,5,5,1179, 853
   36, 7,1,12994.341392, 3.680E-27, 1.729E-02, 1683.3616,   21,   21,   21,5,4,1179, 313
   37, 7,2,12994.461968, 8.997E-29, 2.155E-02, 1429.1487,   63,   63,   63,5,7,1179, 853
   36, 7,1,12994.940561, 1.250E-29, 7.340E-08,  343.9694,   25,   25,   29,6,7,1179, 854
   38, 7,3,12995.463658, 2.296E-29, 2.338E-02, 1379.7365,  366,  366,  366,5,5,1179, 853
   36, 7,1,12995.712738, 2.911E-27, 1.551E-02, 1745.0806,   25,   25,   23,5,4,1179, 313
   36, 7,1,12997.779947, 3.289E-27, 1.735E-02, 1743.0133,   25,   25,   25,5,4,1179, 313
   37, 7,2,12998.158989, 1.369E-28, 2.246E-02, 1344.5520,   61,   61,   63,5,7,1179, 853
   36, 7,1,12998.728672, 2.437E-27, 1.581E-02, 1816.0979,   29,   29,   27,5,4,1179, 313
   38, 7,3,12999.217807, 3.491E-29, 2.442E-02, 1295.5114,  354,  354,  366,5,5,1179, 853
   37, 7,2,12999.907306, 1.325E-28, 2.156E-02, 1342.8037,   61,   61,   61,5,7,1179, 853
   36, 7,1,12999.956884, 1.084E-25, 2.265E-02, 1248.2013,   57,   57,   59,6,8,1179,1364
   36, 7,1,13000.816219, 2.708E-27, 1.740E-02, 1814.0104,   29,   29,   29,5,4,1179, 313
   38, 7,3,13000.968413, 3.371E-29, 2.338E-02, 1293.7607,  354,  354,  354,5,5,1179, 853
   36, 7,1,13001.341178, 1.884E-27, 1.604E-02, 1898.4477,   33,   33,   31,5,4,1179, 313
   36, 7,1,13001.709510, 1.046E-25, 2.167E-02, 1246.4486,   57,   57,   57,6,8,1179,1364
   36, 7,1,13002.186320, 1.440E-30, 2.977E-07, 1245.9718,   57,   57,   61,6,7,1179, 854
   36, 7,1,13003.448276, 2.069E-27, 1.744E-02, 1896.3406,   33,   33,   33,5,4,1179, 313
   37, 7,2,13003.506424, 1.991E-28, 2.250E-02, 1260.8794,   59,   59,   61,5,7,1179, 853
   36, 7,1,13003.547640, 1.355E-27, 1.623E-02, 1992.1165,   37,   37,   35,5,4,1179, 313
   38, 7,3,13004.622077, 5.060E-29, 2.446E-02, 1212.2838,  342,  342,  354,5,5,1179, 853
   37, 7,2,13005.262907, 1.924E-28, 2.156E-02, 1259.1230,   59,   59,   59,5,7,1179, 853
   36, 7,1,13005.345219, 9.092E-28, 1.637E-02, 2097.0889,   41,   41,   39,5,4,1179, 313
   36, 7,1,13005.673764, 1.474E-27, 1.748E-02, 1989.9904,   37,   37,   37,5,4,1179, 313
   38, 7,3,13006.381115, 4.880E-29, 2.340E-02, 1210.5248,  342,  342,  342,5,5,1179, 853
   36, 7,1,13006.730853, 5.711E-28, 1.649E-02, 2213.3478,   45,   45,   43,5,4,1179, 313
   36, 7,1,13007.490005, 9.817E-28, 1.750E-02, 2094.9441,   41,   41,   41,5,4,1179, 313
   36, 7,1,13007.701251, 3.366E-28, 1.659E-02, 2340.8740,   49,   49,   47,5,4,1179, 313
   36, 7,1,13008.084672, 4.763E-29, 1.680E-02, 2790.8388,   61,   61,   59,4,4,1179, 313
   36, 7,1,13008.252894, 1.864E-28, 1.668E-02, 2479.6468,   53,   53,   51,5,4,1179, 313
   36, 7,1,13008.382030, 9.708E-29, 1.674E-02, 2629.6432,   57,   57,   55,4,4,1179, 313
   37, 7,2,13008.764348, 2.856E-28, 2.255E-02, 1179.8744,   57,   57,   59,5,7,1179, 853
   36, 7,1,13008.894039, 6.130E-28, 1.752E-02, 2211.1846,   45,   45,   45,5,4,1179, 313
   36, 7,1,13009.882645, 3.594E-28, 1.754E-02, 2338.6926,   49,   49,   49,5,4,1179, 313
   38, 7,3,13009.934516, 7.230E-29, 2.452E-02, 1131.7993,  330,  330,  342,5,5,1179, 853
   36, 7,1,13010.319963, 5.031E-29, 1.756E-02, 2788.6035,   61,   61,   61,4,4,1179, 313
   36, 7,1,13010.452353, 1.982E-28, 1.755E-02, 2477.4473,   53,   53,   53,5,4,1179, 313
   37, 7,2,13010.529021, 2.756E-28, 2.158E-02, 1178.1097,   57,   57,   57,5,7,1179, 853
   36, 7,1,13010.599446, 1.029E-28, 1.756E-02, 2627.4258,   57,   57,   57,4,4,1179, 313
   36, 7,1,13010.812336, 2.237E-25, 2.280E-02, 1085.2033,   53,   53,   55,6,8,1179,1364
   38, 7,3,13011.702012, 6.962E-29, 2.341E-02, 1130.0318,  330,  330,  330,5,5,1179, 853
   36, 7,1,13012.582458, 2.150E-25, 2.173E-02, 1083.4332,   53,   53,   53,6,8,1179,1364
   36, 7,1,13013.023936, 2.970E-30, 2.995E-07, 1082.9917,   53,   53,   57,6,7,1179, 854
   37, 7,2,13013.932997, 4.036E-28, 2.259E-02, 1101.5400,   55,   55,   57,5,7,1179, 853
   36, 7,1,13014.295775, 1.630E-29, 7.623E-08,  260.6824,   21,   21,   25,6,7,1179, 854
   38, 7,3,13015.155359, 1.018E-28, 2.457E-02, 1054.0610,  318,  318,  330,6,5,1179, 853
   37, 7,2,13015.705886, 3.890E-28, 2.159E-02, 1099.7671,   55,   55,   55,5,7,1179, 853
   38, 7,3,13016.931345, 9.788E-29, 2.343E-02, 1052.2850,  318,  318,  318,6,5,1179, 853
   37, 7,2,13019.012592, 5.627E-28, 2.264E-02, 1025.8792,   53,   53,   55,5,7,1179, 853
   38, 7,3,13020.284830, 1.413E-28, 2.464E-02,  979.0720,  306,  306,  318,6,5,1179, 853
   37, 7,2,13020.793726, 5.414E-28, 2.160E-02, 1024.0981,   53,   53,   53,5,7,1179, 853
   36, 7,1,13021.290830, 4.344E-25, 2.295E-02,  933.5309,   49,   49,   51,6,8,1179,1364
   38, 7,3,13022.069339, 1.356E-28, 2.344E-02,  977.2875,  306,  306,  306,6,5,1179, 853
   36, 7,1,13023.078592, 4.161E-25, 2.180E-02,  931.7431,   49,   49,   49,6,8,1179,1364
   36, 7,1,13023.484507, 5.780E-30, 3.022E-07,  931.3372,   49,   49,   53,6,7,1179, 854
   37, 7,2,13024.003345, 7.733E-28, 2.270E-02,  952.8950,   51,   51,   53,5,7,1179, 853
   38, 7,3,13025.323138, 1.932E-28, 2.470E-02,  906.8353,  294,  294,  306,6,5,1179, 853
   37, 7,2,13025.792754, 7.428E-28, 2.162E-02,  951.1056,   51,   51,   51,5,7,1179, 853
   38, 7,3,13027.116207, 1.851E-28, 2.346E-02,  905.0422,  294,  294,  294,6,5,1179, 853
   37, 7,2,13028.905454, 1.047E-27, 2.274E-02,  882.5901,   49,   49,   51,5,7,1179, 853
   38, 7,3,13030.270479, 2.603E-28, 2.477E-02,  837.3536,  282,  282,  294,6,5,1179, 853
   37, 7,2,13030.703174, 1.004E-27, 2.163E-02,  880.7923,   49,   49,   49,5,7,1179, 853
   36, 7,1,13031.394094, 7.936E-25, 2.311E-02,  793.2087,   45,   45,   47,6,8,1179,1364
   38, 7,3,13032.072150, 2.488E-28, 2.347E-02,  835.5520,  282,  282,  282,6,5,1179, 853
   36, 7,1,13033.199677, 7.568E-25, 2.185E-02,  791.4031,   45,   45,   45,6,8,1179,1364
   36, 7,1,13033.294795, 1.970E-29, 8.051E-08,  188.8531,   17,   17,   21,6,7,1179, 854
   36, 7,1,13033.569735, 1.060E-29, 3.056E-07,  791.0331,   45,   45,   49,6,7,1179, 854
   37, 7,2,13033.719104, 1.398E-27, 2.281E-02,  814.9672,   47,   47,   49,5,7,1179, 853
   38, 7,3,13035.127037, 3.454E-28, 2.484E-02,  770.6298,  270,  270,  282,6,5,1179, 853
   37, 7,2,13035.525174, 1.338E-27, 2.164E-02,  813.1611,   47,   47,   47,5,7,1179, 853
   38, 7,3,13036.937358, 3.295E-28, 2.349E-02,  768.8195,  270,  270,  270,6,5,1179, 853
   37, 7,2,13038.444468, 1.840E-27, 2.288E-02,  750.0289,   45,   45,   47,6,7,1179, 853
   38, 7,3,13039.892984, 4.515E-28, 2.491E-02,  706.6664,  258,  258,  270,6,5,1179, 853
   37, 7,2,13040.258933, 1.756E-27, 2.165E-02,  748.2144,   45,   45,   45,6,7,1179, 853
   36, 7,1,13041.123638, 1.362E-24, 2.330E-02,  664.2595,   41,   41,   43,6,8,1179,1364
   38, 7,3,13041.712007, 4.297E-28, 2.351E-02,  704.8474,  258,  258,  258,6,5,1179, 853
   36, 7,1,13042.947272, 1.292E-24, 2.191E-02,  662.4359,   41,   41,   41,6,8,1179,1364
   37, 7,2,13043.081710, 2.385E-27, 2.295E-02,  687.7777,   43,   43,   45,6,7,1179, 853
   36, 7,1,13043.281094, 1.820E-29, 3.082E-07,  662.1020,   41,   41,   45,6,7,1179, 854
   38, 7,3,13044.568477, 5.812E-28, 2.500E-02,  645.4660,  246,  246,  258,6,5,1179, 853
   37, 7,2,13044.904619, 2.271E-27, 2.167E-02,  685.9548,   43,   43,   43,6,7,1179, 853
